Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P, Total Score
608501,0.139805, 0.002000, 0.002000, 0.006403,0.067576,0.063085,0.087784,0.015790,0.068464,0.063802,0.094996,0.007474,0.060926,0.048496,0.027273,0.003226,28565112
609001,0.078102, 0.002000, 0.002000, 0.002000,0.054548,0.073504,0.086854,0.027515,0.064077,0.077297,0.075161,0.021221,0.097404,0.029186,0.128374,0.002000,28520004
609501,0.162659, 0.002000, 0.002000, 0.002000,0.082329,0.069048,0.087169,0.022396,0.115533,0.054116,0.099166,0.015614,0.134534,0.026141,0.044767,0.002000,28441045
610001,0.001826, 0.101018, 0.002000, 0.048474,0.088648,0.075800,0.089205,0.021787,0.104892,0.092831,0.078072,0.010484,0.017857,0.103401,0.030093,0.017491,28476646
610501,0.089168, 0.063487, 0.106369, 0.002000,0.080423,0.076287,0.048494,0.019392,0.089314,0.080251,0.053171,0.010904,0.083799,0.039181,0.054055,0.002367,28419515
611001,0.301972, 0.053986, 0.154607, 0.002000,0.077062,0.081699,0.064569,0.013708,0.068751,0.093493,0.108852,0.007595,0.101991,0.183798,0.101601,0.002000,28440269
611501,0.134425, 0.068695, 0.122811, 0.002000,0.083068,0.055335,0.061516,0.028341,0.097310,0.086652,0.065676,0.020774,0.082687,0.081738,0.087218,0.002000,28475936
612001,0.250648, 0.214374, 0.002000, 0.002000,0.082530,0.060544,0.063140,0.014059,0.126622,0.054147,0.061077,0.007017,0.132120,0.090804,0.004142,0.002113,28471557
612501,0.213139, 0.217556, 0.077071, 0.002000,0.104825,0.067785,0.078164,0.025645,0.118238,0.093152,0.088212,0.014440,0.148257,0.168022,0.096500,0.005767,28410164
613001,0.032925, 0.002000, 0.206749, 0.038806,0.050031,0.073460,0.064974,0.028672,0.059565,0.103399,0.087619,0.017017,0.018788,0.027038,0.122118,0.014269,28418741
613501,0.157247, 0.279355, 0.094660, 0.002000,0.074953,0.082555,0.075657,0.019368,0.078120,0.087878,0.128386,0.008798,0.086996,0.163583,0.066699,0.029092,28411560
614001,0.188102, 0.019694, 0.070320, 0.002000,0.060630,0.094600,0.067404,0.016542,0.067205,0.094430,0.064918,0.008383,0.122971,0.065999,0.064302,0.002000,28494316
614501,0.204798, 0.100894, 0.097695, 0.002000,0.097457,0.075358,0.065110,0.018497,0.157566,0.079847,0.050669,0.011284,0.162377,0.081455,0.101008,0.002000,28469189
615001,0.142045, 0.102782, 0.002000, 0.002000,0.075005,0.072100,0.069885,0.026499,0.092694,0.093089,0.072365,0.012765,0.151411,0.123868,0.039364,0.007261,28445768
615501,0.109602, 0.164199, 0.187013, 0.002000,0.097843,0.058020,0.065441,0.016190,0.135817,0.066114,0.069181,0.009302,0.150385,0.079879,0.093220,0.031651,28567204
616001,0.008435, 0.088552, 0.017695, 0.002000,0.083888,0.069401,0.059680,0.015737,0.081391,0.090774,0.054950,0.010055,0.004145,0.043373,0.049301,0.006674,28441075
616501,0.137837, 0.069146, 0.091743, 0.002000,0.075837,0.048700,0.070441,0.020833,0.098573,0.064405,0.089087,0.013538,0.123814,0.080760,0.056817,0.002000,28509036
617001,0.123270, 0.092859, 0.002000, 0.002000,0.081491,0.055180,0.051270,0.020570,0.096373,0.054893,0.046221,0.011277,0.046787,0.054884,0.090448,0.002000,28448851
617501,0.111566, 0.022497, 0.123406, 0.032292,0.100858,0.085761,0.074757,0.028343,0.119969,0.069365,0.105110,0.017257,0.101665,0.027422,0.058283,0.018984,28413694
618001,0.002000, 0.167409, 0.126145, 0.002000,0.069920,0.059660,0.056348,0.016999,0.065865,0.066968,0.051266,0.008039,0.017958,0.059562,0.068260,0.002000,28490794
618501,0.167041, 0.141281, 0.078112, 0.002000,0.066843,0.068527,0.057773,0.027065,0.074932,0.071135,0.055686,0.015277,0.078170,0.070273,0.072679,0.001928,28478309
619001,0.118340, 0.123480, 0.213530, 0.002000,0.061467,0.088989,0.070092,0.030472,0.059301,0.085347,0.069701,0.015160,0.076566,0.127939,0.089239,0.035202,28369954
619501,0.112006, 0.002000, 0.097929, 0.002000,0.071626,0.086717,0.044482,0.016916,0.084143,0.118747,0.059601,0.011957,0.101893,0.046594,0.103071,0.013878,28403956
620001,0.051014, 0.040313, 0.082420, 0.044660,0.086489,0.064738,0.062345,0.026367,0.105300,0.046363,0.066950,0.015592,0.070418,0.014771,0.074880,0.030002,28391088
620501,0.128813, 0.120573, 0.002000, 0.002000,0.063037,0.067158,0.051995,0.028941,0.087094,0.088623,0.047682,0.013906,0.052123,0.084385,0.048709,0.002000,28445332
621001,0.099878, 0.096962, 0.036151, 0.077087,0.061356,0.075677,0.065176,0.020129,0.058796,0.102310,0.061077,0.012304,0.046439,0.138960,0.017104,0.037955,28378381
621501,0.080163, 0.065322, 0.128865, 0.002000,0.060622,0.055771,0.056124,0.019514,0.063750,0.060804,0.065758,0.010024,0.092228,0.071690,0.095586,0.002000,28330565
622001,0.382086, 0.002000, 0.018628, 0.002000,0.103970,0.059010,0.056824,0.029790,0.189883,0.066477,0.062045,0.014490,0.274775,0.055066,0.007543,0.023305,28543060
622501,0.115072, 0.083384, 0.002000, 0.013845,0.071988,0.066504,0.066643,0.029440,0.065024,0.063975,0.069245,0.019117,0.121723,0.060440,0.080022,0.005948,28439693
623001,0.002000, 0.045324, 0.041464, 0.002000,0.097133,0.084184,0.080289,0.029612,0.118050,0.143089,0.060402,0.018454,0.030833,0.142388,0.015155,0.014504,28429581
623501,0.009997, 0.148699, 0.098008, 0.002000,0.064481,0.084514,0.072425,0.014478,0.062033,0.107469,0.080152,0.010290,0.033690,0.085544,0.069661,0.002000,28537078
624001,0.103355, 0.002000, 0.220116, 0.002000,0.061373,0.061692,0.059646,0.022648,0.069211,0.054276,0.056438,0.016419,0.060428,0.029739,0.165740,0.002000,28456887
624501,0.109774, 0.103854, 0.002000, 0.100212,0.069633,0.069835,0.075732,0.025056,0.073281,0.065694,0.068259,0.013888,0.072945,0.039291,0.060285,0.034737,28445830
625001,0.130860, 0.001878, 0.056744, 0.002000,0.064411,0.054544,0.074786,0.032859,0.068169,0.050486,0.103298,0.017780,0.059815,0.026012,0.110019,0.002000,28391597
625501,0.182991, 0.110350, 0.110615, 0.093135,0.077576,0.088227,0.069523,0.028871,0.132776,0.096542,0.072752,0.017735,0.139687,0.063412,0.077896,0.037503,28447292
626001,0.002000, 0.198451, 0.030463, 0.002000,0.095160,0.073651,0.082332,0.030929,0.104711,0.094278,0.105480,0.018897,0.069647,0.154986,0.041829,0.002000,28468313
626501,0.169356, 0.002000, 0.002000, 0.002000,0.087339,0.050045,0.082366,0.042122,0.117177,0.046782,0.113984,0.028056,0.211733,0.002000,0.113238,0.035057,28431642
627001,0.336931, 0.244881, 0.002000, 0.002000,0.088714,0.076827,0.060699,0.026597,0.092474,0.103679,0.078205,0.013679,0.168551,0.097901,0.045902,0.006081,28486615
627501,0.231599, 0.177844, 0.160457, 0.002000,0.055123,0.070243,0.060024,0.030804,0.048943,0.080407,0.069262,0.023538,0.078533,0.166964,0.112613,0.007333,28484965
628001,0.002000, 0.093905, 0.284021, 0.002000,0.067497,0.058178,0.077303,0.027884,0.097423,0.093372,0.067554,0.017185,0.106840,0.077504,0.130790,0.026221,28435300
628501,0.127242, 0.065774, 0.003811, 0.003796,0.105979,0.082496,0.068814,0.020527,0.105697,0.112779,0.073389,0.013049,0.264300,0.105966,0.071525,0.014827,28472480
629001,0.002000, 0.002000, 0.002000, 0.002000,0.059219,0.054236,0.066745,0.014784,0.069198,0.063618,0.063196,0.008914,0.052805,0.050933,0.037962,0.002000,28462680
629501,0.196797, 0.233589, 0.002000, 0.002000,0.080206,0.084465,0.064210,0.021159,0.166856,0.076114,0.087482,0.010361,0.180893,0.143812,0.055395,0.002000,28548885
630001,0.027851, 0.038708, 0.042958, 0.002000,0.047521,0.060435,0.063470,0.025712,0.053788,0.065681,0.058258,0.008178,0.052322,0.068219,0.087963,0.002000,28412547
630501,0.002000, 0.068109, 0.004931, 0.037521,0.075611,0.094492,0.080313,0.025163,0.077131,0.119636,0.075329,0.012005,0.047944,0.138572,0.005897,0.039978,28406268
631001,0.002000, 0.002000, 0.118418, 0.002000,0.080282,0.069580,0.053997,0.029998,0.095898,0.083777,0.067336,0.014264,0.029730,0.024700,0.095478,0.002000,28364241
631501,0.146760, 0.002000, 0.088556, 0.026649,0.088415,0.053132,0.046961,0.019612,0.173090,0.059691,0.051622,0.010724,0.191069,0.072823,0.050425,0.010216,28510132
632001,0.035928, 0.064436, 0.047545, 0.002000,0.067034,0.046541,0.078590,0.018010,0.098698,0.038428,0.066599,0.008850,0.122484,0.040419,0.055715,0.002000,28399731
632501,0.198936, 0.067510, 0.098667, 0.021699,0.080676,0.081756,0.064281,0.025664,0.087645,0.076178,0.058424,0.013932,0.107121,0.033386,0.067163,0.008566,28406631
633001,0.062854, 0.132160, 0.059739, 0.002000,0.097730,0.087159,0.064954,0.020320,0.125739,0.120461,0.064207,0.011116,0.139584,0.105103,0.063859,0.002229,28368927
633501,0.002000, 0.002000, 0.119228, 0.002000,0.048854,0.051597,0.067955,0.033363,0.058245,0.054142,0.087715,0.016635,0.055583,0.046572,0.156696,0.003993,28402642
634001,0.002000, 0.067542, 0.001906, 0.044164,0.060001,0.037882,0.064811,0.020133,0.072971,0.041999,0.066800,0.013436,0.073213,0.039009,0.048466,0.033555,28436506
634501,0.045158, 0.043894, 0.086318, 0.002000,0.063680,0.049465,0.090705,0.018783,0.068738,0.054843,0.103214,0.009215,0.076410,0.029013,0.051738,0.027317,28409890
635001,0.225482, 0.002000, 0.002000, 0.002524,0.072311,0.062434,0.067864,0.026147,0.078043,0.063851,0.067000,0.016747,0.102788,0.038555,0.112838,0.003908,28543997
635501,0.153510, 0.001051, 0.002000, 0.002000,0.074810,0.065196,0.081972,0.036170,0.079008,0.080392,0.076356,0.014471,0.148494,0.073512,0.046690,0.002000,28500451
636001,0.086441, 0.078087, 0.002000, 0.002000,0.057137,0.066368,0.058092,0.029290,0.067307,0.077008,0.076901,0.011961,0.051618,0.083751,0.062540,0.009786,28437168
636501,0.181472, 0.042078, 0.028932, 0.002000,0.089090,0.069469,0.057314,0.021717,0.199320,0.060866,0.060758,0.008812,0.121994,0.116168,0.056143,0.002000,28445680
637001,0.002000, 0.137785, 0.181232, 0.007301,0.058304,0.080348,0.054640,0.015083,0.062542,0.100937,0.050219,0.009727,0.084150,0.091694,0.076247,0.015327,28393408
637501,0.130139, 0.002000, 0.021433, 0.052077,0.094997,0.067205,0.049827,0.030222,0.096713,0.075718,0.046170,0.015447,0.181229,0.012042,0.034026,0.040759,28416818
638001,0.026321, 0.006987, 0.120758, 0.004364,0.070367,0.065635,0.066771,0.022217,0.090843,0.087724,0.082580,0.011063,0.108943,0.049289,0.140885,0.002788,28486535
638501,0.001206, 0.002000, 0.057525, 0.002000,0.066885,0.068864,0.083787,0.008080,0.082597,0.083922,0.083226,0.005802,0.027611,0.076348,0.020508,0.002000,28544141
639001,0.041960, 0.144742, 0.114463, 0.097014,0.080953,0.063633,0.069118,0.029808,0.115998,0.075137,0.077785,0.020503,0.054498,0.129575,0.072572,0.062088,28405871
639501,0.099906, 0.021365, 0.002000, 0.002000,0.071780,0.065349,0.056671,0.018644,0.095402,0.066134,0.048801,0.008545,0.099306,0.066235,0.019598,0.002000,28509867
640001,0.072668, 0.002000, 0.019586, 0.028380,0.072845,0.064488,0.052759,0.035121,0.112335,0.067778,0.069254,0.020731,0.094727,0.026841,0.054350,0.041150,28457978
640501,0.225500, 0.091403, 0.002086, 0.020560,0.094945,0.073732,0.055897,0.020063,0.110821,0.096015,0.046469,0.011192,0.135612,0.068326,0.002029,0.008187,28504520
641001,0.120619, 0.069950, 0.142923, 0.002000,0.089519,0.055481,0.068872,0.020002,0.129794,0.071689,0.077206,0.009121,0.134664,0.070367,0.048974,0.002000,28396343
641501,0.033079, 0.130192, 0.002000, 0.002000,0.057402,0.063961,0.047741,0.025993,0.060302,0.071651,0.043404,0.012670,0.096906,0.124034,0.043800,0.002670,28351366
642001,0.118057, 0.091777, 0.021848, 0.002000,0.103377,0.066860,0.077714,0.024264,0.129312,0.062811,0.077377,0.015234,0.251910,0.073180,0.039297,0.022722,28504693
642501,0.088107, 0.077829, 0.034728, 0.002000,0.080192,0.084064,0.046176,0.020361,0.127756,0.074479,0.050890,0.012261,0.190098,0.027276,0.051557,0.022512,28385304
643001,0.002000, 0.239886, 0.002000, 0.002000,0.076846,0.066614,0.052886,0.026557,0.082163,0.072480,0.058193,0.012593,0.068489,0.087608,0.051505,0.002000,28434610
643501,0.141154, 0.087539, 0.002000, 0.014010,0.066490,0.057455,0.065134,0.028737,0.071882,0.063010,0.071395,0.015353,0.087035,0.088007,0.002000,0.043218,28388863
644001,0.142380, 0.277235, 0.103002, 0.002000,0.101931,0.078582,0.052318,0.016578,0.167181,0.090611,0.061954,0.008024,0.162887,0.125727,0.073924,0.005862,28477792
644501,0.144410, 0.002000, 0.096436, 0.017393,0.060927,0.077244,0.073572,0.023707,0.096940,0.110264,0.085853,0.015053,0.075553,0.069382,0.033479,0.013910,28381335
645001,0.132908, 0.002000, 0.016557, 0.002000,0.093863,0.072606,0.078810,0.025826,0.154407,0.097183,0.103186,0.019311,0.151814,0.002000,0.040636,0.010536,28532119
645501,0.204797, 0.045239, 0.134655, 0.002000,0.098590,0.070461,0.055733,0.029021,0.112358,0.080377,0.068566,0.018050,0.158677,0.064115,0.078159,0.022936,28450927
646001,0.259423, 0.072647, 0.015465, 0.071804,0.068299,0.067514,0.054106,0.031828,0.059026,0.075001,0.056724,0.021406,0.099188,0.108444,0.068994,0.025268,28465097
646501,0.002000, 0.002333, 0.060632, 0.002000,0.101185,0.084191,0.043962,0.018920,0.148943,0.076146,0.043843,0.009001,0.126953,0.006522,0.021544,0.002000,28404935
647001,0.116725, 0.114171, 0.193322, 0.002000,0.058630,0.080761,0.081657,0.027985,0.088323,0.114707,0.095930,0.014782,0.085573,0.115311,0.140368,0.014951,28497915
647501,0.026336, 0.063801, 0.203968, 0.073964,0.072416,0.072923,0.065039,0.021060,0.114363,0.116779,0.081570,0.014129,0.061523,0.127920,0.138002,0.037914,28453550
648001,0.024234, 0.277256, 0.135798, 0.002000,0.089716,0.076893,0.057743,0.027696,0.140485,0.090234,0.066743,0.016704,0.088922,0.143948,0.104013,0.002000,28420528
648501,0.187392, 0.084266, 0.002000, 0.060703,0.068492,0.087624,0.077242,0.030055,0.082226,0.076537,0.080262,0.015471,0.100855,0.029422,0.054208,0.021568,28394949
649001,0.022409, 0.002000, 0.002000, 0.126638,0.066450,0.059112,0.037753,0.033443,0.075821,0.077347,0.040904,0.013517,0.060497,0.042177,0.002000,0.053791,28525708
649501,0.085426, 0.002000, 0.002000, 0.001272,0.065897,0.071746,0.092112,0.025950,0.085885,0.077543,0.091710,0.017299,0.086972,0.042251,0.002144,0.002876,28385540
650001,0.150435, 0.060287, 0.083092, 0.034892,0.088108,0.070914,0.065648,0.025003,0.118756,0.076525,0.079893,0.016758,0.091103,0.113612,0.061759,0.017425,28509482
650501,0.002000, 0.016112, 0.105126, 0.045326,0.091234,0.092006,0.048532,0.029271,0.138232,0.121129,0.057575,0.017788,0.072596,0.120169,0.057560,0.016442,28448817
651001,0.066457, 0.083983, 0.157842, 0.023938,0.083149,0.068093,0.067138,0.026103,0.111592,0.072541,0.101061,0.017723,0.085717,0.079422,0.097421,0.033123,28436121
651501,0.011277, 0.002000, 0.002000, 0.002000,0.071562,0.069793,0.054547,0.019980,0.080491,0.059537,0.067420,0.011236,0.101563,0.036450,0.030944,0.002000,28516485
652001,0.083294, 0.058903, 0.165080, 0.002000,0.059083,0.047684,0.074806,0.020731,0.070614,0.041243,0.073468,0.011238,0.066014,0.059996,0.136545,0.002000,28421047
652501,0.178651, 0.132763, 0.148908, 0.002000,0.059837,0.068288,0.057896,0.022709,0.061808,0.075138,0.054563,0.011117,0.098458,0.123363,0.050969,0.020891,28416341
653001,0.167938, 0.089433, 0.002364, 0.043860,0.065889,0.082757,0.053211,0.016919,0.067573,0.083892,0.044490,0.009849,0.057313,0.101142,0.032473,0.015953,28393757
653501,0.138513, 0.002000, 0.002000, 0.006865,0.072024,0.053525,0.059061,0.016205,0.091736,0.044395,0.079921,0.005737,0.049486,0.068741,0.025661,0.003622,28399482
654001,0.091145, 0.099441, 0.114485, 0.002000,0.077043,0.083934,0.073037,0.013986,0.081087,0.112574,0.081328,0.007160,0.042453,0.045791,0.099108,0.002608,28384777
654501,0.075811, 0.011910, 0.304037, 0.097860,0.065046,0.055567,0.089486,0.030778,0.050478,0.055451,0.092879,0.017815,0.106787,0.049783,0.156602,0.033953,28412167
655001,0.002000, 0.061208, 0.002000, 0.002000,0.083153,0.070477,0.069097,0.017276,0.101528,0.113657,0.078756,0.007538,0.040177,0.086710,0.025414,0.002000,28398633
655501,0.108090, 0.070251, 0.112128, 0.003424,0.070521,0.062399,0.071547,0.021162,0.068704,0.079274,0.092026,0.009243,0.037363,0.063929,0.110536,0.002475,28445585
656001,0.097908, 0.107958, 0.037279, 0.002000,0.072376,0.076895,0.076349,0.011903,0.080940,0.113152,0.075088,0.006004,0.072456,0.153937,0.059929,0.002000,28439290
656501,0.190219, 0.078655, 0.099562, 0.002000,0.071837,0.070746,0.049014,0.025920,0.097952,0.081662,0.048149,0.012392,0.127118,0.098888,0.083212,0.002000,28461510
657001,0.136657, 0.185116, 0.089007, 0.002000,0.092528,0.065573,0.057548,0.024290,0.105985,0.118720,0.060502,0.012371,0.074809,0.111887,0.111856,0.002000,28374305
657501,0.002000, 0.019241, 0.155329, 0.002000,0.091863,0.067543,0.072777,0.025664,0.101357,0.068074,0.090397,0.013305,0.045316,0.085417,0.112824,0.002000,28440251
658001,0.055095, 0.002000, 0.002000, 0.002000,0.078116,0.063799,0.066329,0.019640,0.102075,0.052821,0.083770,0.012014,0.117825,0.036822,0.096154,0.002000,28432726
658501,0.045364, 0.017170, 0.202566, 0.072460,0.078484,0.071490,0.063451,0.019656,0.099222,0.084941,0.060132,0.008785,0.092186,0.034616,0.121133,0.025487,28481604
659001,0.094793, 0.071109, 0.168723, 0.002000,0.102330,0.070066,0.071423,0.022878,0.135152,0.132192,0.070191,0.011887,0.136709,0.068629,0.104560,0.002000,28422785
659501,0.002000, 0.208433, 0.212716, 0.002000,0.057325,0.052090,0.088548,0.022145,0.085237,0.047114,0.096826,0.013255,0.042796,0.091670,0.172477,0.022926,28412619
660001,0.002000, 0.090991, 0.167867, 0.013861,0.099585,0.062856,0.063853,0.014717,0.099137,0.049664,0.068696,0.008752,0.118836,0.034749,0.057289,0.005954,28416517
660501,0.061310, 0.002000, 0.002000, 0.002000,0.076370,0.067537,0.043994,0.023529,0.124298,0.083780,0.035712,0.013632,0.081774,0.061251,0.035863,0.002458,28490901
661001,0.200298, 0.002000, 0.002026, 0.002000,0.065695,0.070852,0.067624,0.002505,0.084880,0.067171,0.065383,0.002567,0.104550,0.024627,0.127650,0.006445,28441042
661501,0.190966, 0.073070, 0.057528, 0.017771,0.072993,0.068718,0.055803,0.027766,0.084818,0.105725,0.060480,0.017213,0.109545,0.130469,0.048420,0.038451,28548193
662001,0.008444, 0.129387, 0.002000, 0.002000,0.067915,0.075545,0.089659,0.039402,0.097880,0.083325,0.060043,0.029527,0.101086,0.063791,0.010134,0.040124,28410756
662501,0.164447, 0.068271, 0.188110, 0.002000,0.094540,0.069963,0.062068,0.012035,0.162776,0.086908,0.068015,0.006039,0.192050,0.042338,0.112128,0.002000,28554473
663001,0.002000, 0.145268, 0.123385, 0.002000,0.082214,0.063017,0.094144,0.034208,0.102585,0.068363,0.088527,0.022927,0.060224,0.151001,0.066994,0.002000,28439357
663501,0.125439, 0.002000, 0.002000, 0.002000,0.048802,0.061271,0.062369,0.013835,0.051980,0.034887,0.059749,0.008959,0.097303,0.002000,0.052559,0.002000,28391122
664001,0.111193, 0.030635, 0.114468, 0.002000,0.096311,0.069873,0.072798,0.027567,0.173434,0.075826,0.093102,0.014949,0.194576,0.072225,0.097866,0.002000,28407536
664501,0.002000, 0.147766, 0.140527, 0.002000,0.056084,0.058953,0.046727,0.020788,0.054469,0.094856,0.067382,0.012853,0.052116,0.102070,0.067990,0.006619,28499787
665001,0.112069, 0.002000, 0.035787, 0.002000,0.058317,0.058941,0.074643,0.022164,0.067593,0.068814,0.118018,0.013241,0.092884,0.077089,0.058156,0.002000,28383488
665501,0.074057, 0.064329, 0.093136, 0.002000,0.067558,0.071345,0.047543,0.030008,0.067797,0.096696,0.044418,0.017807,0.056838,0.087573,0.087042,0.023349,28491997
666001,0.111108, 0.044456, 0.002000, 0.002000,0.055718,0.091374,0.057072,0.020691,0.072096,0.099377,0.052543,0.013909,0.100328,0.050041,0.003236,0.025753,28443857
666501,0.066581, 0.118538, 0.165810, 0.005561,0.084746,0.071352,0.081290,0.035892,0.122159,0.069187,0.073811,0.022560,0.096629,0.077519,0.056603,0.016307,28481374
667001,0.081049, 0.041007, 0.051827, 0.002000,0.106348,0.075774,0.063981,0.022824,0.146585,0.067878,0.086660,0.012826,0.069756,0.087801,0.112823,0.002000,28459979
667501,0.127070, 0.187602, 0.109779, 0.020753,0.077174,0.085763,0.044674,0.027630,0.107245,0.121079,0.054756,0.017840,0.098202,0.133468,0.128484,0.008466,28437364
668001,0.241341, 0.035271, 0.032942, 0.002000,0.093102,0.105722,0.081658,0.024705,0.139425,0.149096,0.070535,0.013358,0.159811,0.125736,0.042457,0.003957,28457021
668501,0.002000, 0.147353, 0.110173, 0.002000,0.090452,0.109895,0.078648,0.027845,0.093778,0.125597,0.077216,0.021877,0.132796,0.178519,0.113949,0.002000,28420650
669001,0.053438, 0.265886, 0.101005, 0.002000,0.068729,0.086493,0.054941,0.021722,0.103748,0.131295,0.057904,0.010654,0.113481,0.155678,0.087259,0.008736,28428825
669501,0.031440, 0.002000, 0.026112, 0.002000,0.071763,0.072067,0.085455,0.019976,0.084714,0.074339,0.091714,0.010899,0.034466,0.091825,0.063632,0.002000,28382464
