Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P,Total Score
912501,0.258698, 0.109798, 0.010806, 0.002000,0.091459,0.063517,0.069191,0.024834,0.144227,0.111915,0.092386,0.012945,0.186342,0.108136,0.076667,0.013723,28523591
913001,0.111993, 0.002000, 0.163363, 0.002000,0.072650,0.078654,0.061132,0.023661,0.090259,0.062814,0.054037,0.012502,0.140338,0.016397,0.091978,0.006954,28415100
913501,0.095678, 0.031802, 0.074000, 0.002000,0.071963,0.061105,0.057164,0.016552,0.091107,0.074162,0.053082,0.007475,0.113227,0.095707,0.026000,0.002000,28349044
914001,0.098458, 0.002000, 0.113958, 0.029013,0.092953,0.065648,0.071035,0.029093,0.113190,0.096265,0.086408,0.016603,0.084095,0.013160,0.070711,0.016125,28427796
914501,0.174843, 0.025408, 0.002000, 0.002000,0.089038,0.066035,0.078496,0.033995,0.116801,0.078498,0.066318,0.019681,0.150213,0.051935,0.026796,0.046068,28410018
915001,0.181756, 0.018657, 0.131607, 0.002000,0.083223,0.082326,0.084781,0.027318,0.102985,0.119254,0.104308,0.016801,0.196852,0.094076,0.071886,0.032838,28477569
915501,0.040411, 0.002000, 0.012648, 0.002000,0.084478,0.063816,0.078993,0.024448,0.100828,0.059173,0.084480,0.012953,0.053412,0.031613,0.068983,0.002000,28465018
916001,0.022694, 0.026419, 0.209069, 0.002000,0.057786,0.087258,0.060142,0.027802,0.059809,0.082501,0.076103,0.015587,0.019848,0.063742,0.110659,0.002000,28449979
916501,0.081498, 0.100872, 0.177637, 0.002000,0.064686,0.076492,0.096568,0.018776,0.090161,0.079401,0.093760,0.009045,0.100167,0.089421,0.080940,0.002000,28495876
917001,0.136442, 0.131334, 0.095351, 0.023575,0.068376,0.076802,0.074489,0.022825,0.106792,0.073978,0.111214,0.011883,0.085487,0.114561,0.126986,0.009192,28423516
917501,0.106421, 0.128536, 0.153221, 0.002000,0.071161,0.063186,0.078147,0.018182,0.108217,0.065642,0.116512,0.010008,0.051520,0.092611,0.140515,0.002000,28470100
918001,0.115894, 0.029663, 0.036247, 0.002000,0.085529,0.066553,0.061586,0.025374,0.101767,0.069486,0.093880,0.015692,0.097926,0.043959,0.053596,0.023428,28436057
918501,0.086148, 0.002000, 0.043054, 0.002000,0.068304,0.055598,0.043993,0.028586,0.066855,0.060702,0.043033,0.014169,0.086337,0.057447,0.069991,0.020505,28391717
919001,0.234801, 0.019342, 0.023859, 0.002000,0.065763,0.048029,0.052304,0.022243,0.098508,0.061919,0.052985,0.010406,0.099543,0.029883,0.066979,0.002000,28389705
919501,0.289997, 0.138419, 0.016359, 0.071825,0.098258,0.064852,0.074573,0.035211,0.232511,0.081220,0.069616,0.018913,0.190411,0.110610,0.006786,0.026807,28419602
920001,0.214614, 0.093842, 0.128306, 0.002000,0.112298,0.060505,0.064588,0.008758,0.107195,0.077781,0.077889,0.005433,0.146484,0.098806,0.113943,0.002000,28502550
920501,0.130428, 0.143832, 0.117298, 0.097339,0.085444,0.079621,0.062079,0.031095,0.078527,0.125850,0.097424,0.019415,0.044809,0.097911,0.129534,0.033780,28466683
921001,0.121444, 0.119070, 0.002000, 0.002000,0.067737,0.070172,0.069402,0.024487,0.070054,0.062400,0.064844,0.013098,0.049639,0.092404,0.048428,0.030154,28442137
921501,0.207682, 0.063263, 0.033097, 0.002000,0.071291,0.074332,0.063484,0.021389,0.076687,0.096675,0.051918,0.010885,0.070561,0.055705,0.045012,0.002000,28450047
922001,0.010048, 0.028654, 0.160904, 0.002000,0.072641,0.074655,0.071214,0.025226,0.094008,0.066033,0.084896,0.015416,0.113842,0.010885,0.202798,0.013173,28478227
922501,0.002000, 0.071016, 0.013901, 0.005602,0.059559,0.062447,0.067564,0.025855,0.047294,0.065717,0.093616,0.014726,0.002000,0.037513,0.061968,0.003201,28391772
923001,0.026671, 0.205274, 0.025394, 0.002000,0.072638,0.088545,0.057564,0.018588,0.115524,0.105238,0.057981,0.011763,0.091237,0.089049,0.057220,0.004622,28452866
923501,0.002000, 0.071779, 0.013435, 0.018401,0.107744,0.057790,0.055352,0.020042,0.098420,0.060488,0.050329,0.012928,0.111841,0.077017,0.027945,0.007467,28448644
924001,0.002000, 0.002000, 0.023410, 0.012327,0.082176,0.058708,0.071964,0.019919,0.130535,0.054180,0.076453,0.009859,0.106816,0.002000,0.049916,0.005442,28443906
924501,0.056301, 0.112551, 0.067955, 0.002000,0.070091,0.076739,0.076038,0.022040,0.083459,0.054282,0.091212,0.011013,0.128147,0.065280,0.111800,0.002000,28396575
925001,0.132556, 0.136548, 0.235058, 0.002000,0.108812,0.058665,0.078991,0.023243,0.172891,0.056215,0.120397,0.010956,0.165980,0.058122,0.134139,0.005360,28456466
925501,0.058683, 0.166862, 0.199712, 0.002000,0.066887,0.052499,0.074113,0.030372,0.091113,0.058079,0.088149,0.016716,0.113052,0.103069,0.151581,0.002000,28348482
926001,0.002000, 0.055907, 0.002000, 0.002000,0.102710,0.064052,0.065886,0.021855,0.092792,0.066009,0.071522,0.009609,0.030187,0.086111,0.111990,0.007037,28396456
926501,0.195208, 0.002000, 0.025962, 0.002000,0.070691,0.075286,0.077484,0.029868,0.078393,0.066946,0.085831,0.015254,0.066403,0.095281,0.063414,0.002000,28423010
927001,0.253339, 0.064694, 0.002000, 0.002000,0.072926,0.059337,0.052377,0.021420,0.127090,0.061955,0.045484,0.011142,0.111965,0.079183,0.059399,0.002000,28537770
927501,0.135528, 0.001209, 0.002000, 0.002000,0.066811,0.062059,0.060564,0.027971,0.091404,0.040789,0.061807,0.013834,0.046509,0.014629,0.035673,0.002000,28453505
928001,0.002000, 0.053393, 0.002000, 0.002000,0.079205,0.057590,0.054574,0.015106,0.116430,0.053747,0.047165,0.008319,0.077478,0.077559,0.039221,0.021645,28561362
928501,0.136827, 0.194355, 0.002000, 0.002000,0.098521,0.067914,0.064434,0.027912,0.126123,0.108352,0.077954,0.019999,0.123551,0.121426,0.053173,0.002000,28403000
929001,0.087728, 0.123557, 0.108472, 0.065489,0.092330,0.077088,0.071453,0.025353,0.149176,0.123477,0.051752,0.015753,0.105678,0.144778,0.044874,0.026605,28401545
929501,0.095652, 0.002000, 0.002000, 0.002000,0.055403,0.079050,0.069872,0.011586,0.085525,0.068871,0.052195,0.005960,0.053599,0.004458,0.002763,0.004044,28448652
930001,0.228042, 0.127902, 0.007620, 0.002000,0.093376,0.079133,0.071428,0.021001,0.136631,0.084477,0.108137,0.012295,0.165418,0.096215,0.052183,0.002000,28492070
930501,0.218853, 0.021621, 0.002000, 0.006913,0.080558,0.068870,0.064131,0.029750,0.127183,0.073906,0.089866,0.018063,0.143033,0.073043,0.091546,0.003638,28481546
931001,0.267951, 0.078077, 0.028967, 0.002000,0.084725,0.080341,0.061514,0.019541,0.097294,0.075647,0.075402,0.008936,0.176249,0.092990,0.014518,0.002000,28490804
931501,0.129608, 0.106792, 0.070849, 0.002000,0.089379,0.074493,0.038048,0.034621,0.109979,0.073773,0.044947,0.020451,0.181094,0.036931,0.049241,0.005524,28444935
932001,0.002000, 0.163091, 0.002000, 0.002000,0.091605,0.065261,0.064627,0.018188,0.139256,0.085955,0.063823,0.009888,0.075165,0.108830,0.037281,0.002000,28467921
932501,0.185742, 0.209513, 0.358724, 0.048859,0.068483,0.053900,0.090543,0.020910,0.061545,0.048133,0.107613,0.015228,0.195649,0.091518,0.138816,0.019732,28507255
933001,0.002000, 0.092983, 0.002000, 0.027990,0.081753,0.077858,0.052289,0.010180,0.098143,0.091454,0.045870,0.006349,0.062054,0.062077,0.047027,0.010663,28448801
933501,0.037763, 0.103166, 0.074721, 0.002000,0.089488,0.051879,0.062151,0.022472,0.142030,0.045723,0.079784,0.013997,0.088599,0.035722,0.067747,0.002000,28495096
934001,0.002000, 0.002000, 0.038186, 0.077487,0.049591,0.082786,0.049119,0.027588,0.050988,0.087098,0.067047,0.017623,0.002000,0.122699,0.053157,0.027162,28382305
934501,0.002000, 0.002000, 0.002000, 0.018955,0.089255,0.056457,0.072467,0.021699,0.079669,0.052969,0.064388,0.012560,0.027229,0.041469,0.025508,0.007652,28421832
935001,0.173586, 0.237704, 0.006568, 0.002000,0.084802,0.071367,0.056771,0.027672,0.124891,0.079232,0.047040,0.015810,0.100786,0.158479,0.003523,0.002000,28407115
935501,0.142205, 0.073214, 0.111042, 0.002000,0.065257,0.097765,0.080267,0.019943,0.072855,0.094448,0.089285,0.013686,0.100332,0.150977,0.082095,0.041637,28414851
936001,0.049349, 0.074128, 0.006882, 0.095020,0.078436,0.072485,0.055885,0.022627,0.120630,0.090215,0.047285,0.009358,0.049623,0.152278,0.066701,0.040749,28504415
936501,0.102666, 0.079464, 0.085407, 0.080480,0.074923,0.088579,0.069595,0.023914,0.080963,0.094966,0.074361,0.012136,0.045832,0.048164,0.029802,0.028160,28407756
937001,0.068968, 0.263673, 0.002000, 0.002000,0.058258,0.088185,0.100438,0.029594,0.054753,0.067430,0.119531,0.013442,0.069172,0.093428,0.112354,0.024691,28465973
937501,0.302399, 0.002000, 0.002000, 0.002000,0.095692,0.084772,0.072311,0.024554,0.147506,0.090829,0.069852,0.010497,0.167070,0.067214,0.042960,0.002000,28444994
938001,0.002000, 0.017651, 0.059170, 0.002000,0.064766,0.068777,0.078135,0.018301,0.053055,0.080563,0.090417,0.009244,0.044266,0.052335,0.064996,0.005047,28386429
938501,0.098096, 0.002000, 0.228431, 0.002000,0.068184,0.064924,0.070426,0.024790,0.096395,0.072627,0.072389,0.015898,0.158624,0.049980,0.119800,0.007759,28399549
939001,0.067629, 0.070517, 0.150802, 0.002000,0.077308,0.076342,0.055804,0.016044,0.136424,0.088880,0.051619,0.009108,0.073183,0.064936,0.076771,0.002000,28409419
939501,0.014909, 0.113283, 0.106892, 0.002000,0.075257,0.041810,0.068643,0.027673,0.068258,0.045458,0.071642,0.015752,0.121015,0.039094,0.096277,0.008192,28495197
940001,0.054704, 0.054504, 0.002000, 0.002000,0.080486,0.051925,0.065682,0.026876,0.100207,0.050987,0.060925,0.015501,0.116173,0.063013,0.082804,0.002000,28420247
940501,0.071851, 0.166616, 0.168025, 0.002000,0.104388,0.072638,0.070654,0.018559,0.135742,0.074792,0.087695,0.011116,0.065682,0.056872,0.150642,0.007933,28483175
941001,0.108101, 0.083989, 0.145390, 0.002000,0.070898,0.055986,0.057509,0.020071,0.073732,0.077266,0.065147,0.009642,0.084431,0.069908,0.102735,0.019165,28388191
941501,0.002000, 0.125719, 0.018098, 0.002000,0.090334,0.065954,0.079437,0.021988,0.089192,0.083156,0.069227,0.011072,0.040393,0.095057,0.007247,0.002000,28416652
942001,0.096132, 0.146365, 0.058695, 0.052893,0.067139,0.072470,0.062239,0.027084,0.085164,0.066370,0.052602,0.014382,0.058142,0.107850,0.032195,0.018964,28410303
942501,0.133122, 0.002000, 0.109199, 0.024066,0.086269,0.042381,0.062062,0.005541,0.108635,0.036671,0.050191,0.004305,0.087873,0.011330,0.048104,0.014538,28382216
943001,0.208389, 0.035187, 0.136311, 0.002000,0.078390,0.084955,0.080019,0.013671,0.173672,0.088372,0.091136,0.008518,0.148563,0.088541,0.101520,0.011235,28496502
943501,0.070881, 0.002000, 0.094242, 0.002000,0.091002,0.067038,0.115675,0.023130,0.088200,0.072962,0.103584,0.011061,0.054534,0.085740,0.237271,0.002000,28452894
944001,0.002000, 0.114899, 0.064266, 0.045145,0.083359,0.067963,0.041592,0.022702,0.085594,0.085809,0.047358,0.012754,0.030164,0.142241,0.049604,0.016382,28454535
944501,0.078071, 0.001034, 0.036902, 0.002000,0.057148,0.058418,0.061439,0.025180,0.059639,0.056093,0.051319,0.012532,0.085833,0.025096,0.013634,0.002000,28402364
945001,0.091284, 0.036524, 0.131207, 0.002000,0.070574,0.069847,0.065468,0.027286,0.117614,0.074477,0.061276,0.016428,0.177826,0.100867,0.087644,0.026793,28432332
945501,0.373483, 0.002000, 0.133153, 0.002000,0.105311,0.064148,0.062327,0.020492,0.153567,0.081913,0.071064,0.012038,0.204621,0.131609,0.101087,0.002000,28466395
946001,0.144466, 0.115778, 0.002000, 0.002000,0.085464,0.076432,0.079705,0.026264,0.093865,0.089342,0.088474,0.017780,0.113403,0.115757,0.051909,0.010861,28468084
946501,0.105863, 0.010917, 0.037853, 0.002000,0.099240,0.065835,0.054815,0.019438,0.143361,0.073310,0.074987,0.011301,0.121564,0.048599,0.056903,0.016539,28475026
947001,0.006281, 0.089693, 0.002000, 0.002000,0.041310,0.055335,0.054279,0.028484,0.041626,0.048391,0.065136,0.016668,0.049847,0.031081,0.059933,0.002000,28450517
947501,0.020399, 0.081726, 0.053967, 0.002000,0.062051,0.072440,0.061498,0.025313,0.067416,0.093327,0.062522,0.012405,0.082152,0.160898,0.023113,0.002000,28477157
948001,0.007800, 0.115656, 0.111878, 0.002000,0.068768,0.059829,0.092518,0.024451,0.093160,0.079441,0.090569,0.012450,0.067748,0.083412,0.038626,0.002000,28445176
948501,0.213021, 0.106082, 0.053818, 0.002000,0.087368,0.055014,0.053734,0.028017,0.150627,0.061303,0.059576,0.016806,0.154598,0.125667,0.019273,0.002000,28420631
949001,0.002000, 0.002000, 0.207368, 0.003371,0.074689,0.060391,0.081526,0.014992,0.072929,0.047480,0.130516,0.009119,0.055651,0.012369,0.176101,0.017010,28398055
949501,0.003794, 0.103145, 0.094916, 0.002000,0.064202,0.083115,0.068888,0.027566,0.079043,0.071521,0.080049,0.013942,0.068967,0.041291,0.098890,0.002000,28484165
950001,0.004095, 0.244188, 0.124656, 0.002000,0.094812,0.062397,0.056955,0.023928,0.147799,0.057929,0.060813,0.014762,0.120612,0.126698,0.070846,0.002000,28461768
950501,0.002000, 0.039411, 0.121529, 0.002000,0.080833,0.055406,0.055688,0.022351,0.075670,0.067673,0.078799,0.011240,0.003621,0.065970,0.102355,0.002000,28549106
951001,0.029057, 0.096968, 0.085551, 0.002000,0.076998,0.055332,0.050206,0.033142,0.092489,0.046158,0.056101,0.013102,0.098724,0.049925,0.049929,0.006703,28458714
951501,0.002000, 0.163327, 0.091529, 0.057454,0.065610,0.071804,0.068195,0.030771,0.058280,0.084552,0.098321,0.016867,0.096958,0.095736,0.108164,0.047539,28475541
952001,0.060777, 0.034002, 0.198539, 0.002000,0.073449,0.051922,0.072196,0.030118,0.076737,0.056942,0.068789,0.014084,0.044188,0.033965,0.105911,0.008973,28444918
952501,0.002000, 0.115441, 0.002000, 0.002000,0.040471,0.060588,0.056658,0.016208,0.037876,0.084314,0.063875,0.011079,0.002000,0.075841,0.052552,0.003433,28461899
953001,0.139574, 0.002000, 0.002000, 0.002000,0.078685,0.058167,0.071973,0.019685,0.105037,0.060061,0.076388,0.011924,0.077822,0.002491,0.033261,0.012525,28436767
953501,0.084736, 0.075230, 0.020315, 0.053123,0.059131,0.076422,0.069300,0.023661,0.074859,0.094673,0.093157,0.011949,0.061624,0.031731,0.125497,0.032958,28491737
954001,0.202133, 0.174864, 0.002000, 0.002000,0.102755,0.075581,0.055930,0.023265,0.180163,0.091970,0.052250,0.009604,0.120254,0.076346,0.002000,0.029194,28424997
954501,0.143287, 0.056260, 0.039820, 0.002000,0.099976,0.047700,0.053574,0.034050,0.139511,0.042547,0.067424,0.018011,0.092395,0.047447,0.014607,0.002000,28408079
955001,0.100340, 0.043904, 0.002000, 0.002000,0.066235,0.074184,0.097231,0.030848,0.069145,0.120353,0.111907,0.021902,0.034780,0.077157,0.068738,0.002000,28488295
955501,0.039509, 0.051157, 0.051116, 0.014275,0.084398,0.040412,0.058911,0.029080,0.075292,0.039337,0.059427,0.008894,0.066102,0.023447,0.042139,0.008961,28416625
956001,0.061959, 0.114135, 0.161308, 0.002000,0.070658,0.084259,0.060445,0.033934,0.095300,0.075666,0.063452,0.015307,0.119360,0.073837,0.068919,0.002000,28484604
956501,0.058607, 0.152778, 0.073582, 0.002000,0.103681,0.075346,0.067990,0.022571,0.112183,0.092791,0.065915,0.013691,0.156027,0.130581,0.057382,0.029385,28380239
957001,0.002000, 0.100548, 0.002000, 0.022555,0.077518,0.071620,0.081603,0.028564,0.083048,0.085548,0.070181,0.019308,0.050556,0.060323,0.036282,0.044241,28437145
957501,0.031823, 0.105151, 0.074007, 0.027443,0.103275,0.059955,0.087739,0.022415,0.153591,0.055343,0.089444,0.016938,0.144570,0.119926,0.040231,0.045533,28451520
958001,0.071232, 0.048642, 0.062018, 0.063987,0.086730,0.055888,0.066424,0.014109,0.072568,0.064215,0.073010,0.007246,0.099315,0.043690,0.022006,0.034810,28440136
958501,0.217689, 0.138783, 0.012040, 0.002000,0.070614,0.074628,0.076072,0.030106,0.067815,0.106435,0.128134,0.012772,0.132016,0.101984,0.047839,0.002521,28456557
959001,0.133003, 0.208366, 0.132023, 0.002000,0.078361,0.061983,0.077870,0.007973,0.106233,0.077341,0.076065,0.005119,0.088564,0.118591,0.139077,0.002000,28441580
959501,0.097466, 0.002000, 0.097646, 0.002000,0.081364,0.069787,0.073228,0.026849,0.096224,0.070723,0.100425,0.018677,0.098910,0.090254,0.058010,0.005066,28431913
960001,0.077258, 0.088016, 0.049685, 0.002000,0.117402,0.075281,0.067562,0.008868,0.206950,0.082403,0.074474,0.005950,0.098416,0.133229,0.017895,0.003261,28406948
960501,0.124876, 0.035500, 0.002000, 0.002000,0.078832,0.070372,0.059315,0.021440,0.093035,0.075544,0.054044,0.008750,0.072562,0.013167,0.079925,0.018674,28413269
961001,0.153257, 0.076138, 0.052205, 0.002000,0.101153,0.072743,0.080660,0.015028,0.138041,0.087604,0.088661,0.009368,0.142075,0.100850,0.062394,0.023913,28334450
961501,0.077920, 0.029391, 0.002000, 0.002000,0.083550,0.073350,0.103232,0.002853,0.121908,0.078753,0.116535,0.002759,0.153307,0.028855,0.085732,0.002000,28489854
962001,0.040910, 0.040895, 0.123640, 0.002000,0.072949,0.073316,0.062615,0.027664,0.086095,0.087869,0.077069,0.015610,0.083852,0.076993,0.099019,0.002000,28427022
962501,0.243437, 0.002000, 0.002000, 0.010370,0.113537,0.072635,0.067820,0.021259,0.123175,0.088437,0.056627,0.011262,0.114821,0.091395,0.015775,0.004790,28453973
963001,0.002000, 0.159702, 0.012675, 0.002000,0.082562,0.060417,0.062924,0.020648,0.105746,0.058315,0.062722,0.010353,0.081993,0.091862,0.059929,0.002000,28461976
963501,0.090239, 0.122839, 0.133080, 0.012410,0.111645,0.098250,0.071309,0.023899,0.154587,0.100998,0.095356,0.016710,0.205749,0.160998,0.104400,0.020633,28514304
964001,0.189506, 0.052334, 0.002000, 0.002000,0.084731,0.054237,0.076102,0.026045,0.077257,0.055788,0.082214,0.013872,0.073631,0.018778,0.108135,0.002000,28437513
964501,0.027613, 0.123212, 0.003700, 0.002000,0.066513,0.066816,0.080235,0.017657,0.084925,0.058283,0.078957,0.008563,0.040448,0.066754,0.073503,0.002000,28450594
965001,0.326887, 0.060509, 0.036240, 0.002000,0.100800,0.065601,0.043178,0.024940,0.111779,0.072621,0.051378,0.014562,0.198503,0.093406,0.054495,0.009618,28440854
965501,0.002000, 0.012740, 0.002000, 0.017133,0.098953,0.037595,0.060482,0.028934,0.192553,0.048134,0.069671,0.018463,0.037192,0.021451,0.032240,0.046123,28442161
966001,0.155131, 0.093750, 0.185151, 0.002000,0.102105,0.075627,0.072839,0.026670,0.154477,0.106715,0.079050,0.017715,0.162771,0.080780,0.146779,0.026338,28416793
966501,0.081476, 0.174833, 0.002000, 0.002000,0.079585,0.091122,0.092353,0.021520,0.112591,0.092155,0.077524,0.011594,0.182434,0.064603,0.035588,0.026448,28451550
967001,0.046974, 0.002000, 0.092191, 0.024631,0.052927,0.082031,0.058267,0.030460,0.051792,0.080662,0.054457,0.014862,0.019065,0.016552,0.062021,0.009544,28478867
967501,0.119730, 0.002497, 0.002714, 0.002000,0.055356,0.065584,0.082226,0.023547,0.089340,0.104612,0.100859,0.013521,0.069515,0.058286,0.047829,0.017390,28346322
968001,0.012729, 0.002000, 0.123411, 0.006248,0.076300,0.050686,0.059394,0.028143,0.108383,0.039796,0.076108,0.014535,0.014654,0.041467,0.093741,0.027896,28461024
968501,0.051218, 0.137608, 0.002000, 0.002000,0.050069,0.062580,0.079403,0.033265,0.060677,0.074921,0.082526,0.018662,0.073581,0.134595,0.096463,0.050909,28430150
969001,0.002000, 0.198609, 0.093468, 0.002000,0.070581,0.071192,0.066726,0.027871,0.099663,0.067038,0.102710,0.012781,0.135811,0.081732,0.138380,0.049217,28494752
969501,0.052659, 0.134394, 0.002000, 0.002000,0.085119,0.070239,0.085959,0.019562,0.084509,0.082104,0.074697,0.008858,0.051245,0.105521,0.086813,0.002000,28550423
970001,0.150524, 0.183473, 0.116626, 0.070873,0.056872,0.076650,0.062923,0.029024,0.091024,0.085943,0.057081,0.018481,0.109228,0.116522,0.040209,0.033245,28401198
970501,0.002000, 0.105564, 0.051652, 0.002000,0.073765,0.069136,0.060897,0.018782,0.077315,0.095422,0.057209,0.009041,0.113900,0.151123,0.079549,0.002000,28469017
971001,0.110435, 0.295816, 0.001381, 0.002000,0.075126,0.070192,0.067685,0.032186,0.086032,0.078588,0.075083,0.020318,0.074359,0.139670,0.048540,0.060718,28570078
971501,0.223639, 0.084215, 0.002000, 0.041968,0.090592,0.095923,0.062588,0.020759,0.227166,0.102253,0.075332,0.012923,0.186172,0.072036,0.091182,0.015323,28391352
972001,0.058033, 0.085197, 0.002000, 0.002848,0.070643,0.064308,0.072233,0.020101,0.087800,0.053614,0.055511,0.013939,0.078901,0.029732,0.056965,0.006615,28446028
972501,0.057819, 0.031031, 0.147955, 0.014979,0.061564,0.057432,0.061881,0.010839,0.071342,0.058203,0.072837,0.005780,0.059134,0.016188,0.120815,0.006432,28436736
973001,0.149627, 0.069913, 0.002000, 0.011266,0.093691,0.060609,0.058938,0.030078,0.109519,0.064148,0.059075,0.015230,0.107700,0.024638,0.015499,0.037013,28376700
973501,0.094073, 0.173097, 0.002000, 0.002000,0.079757,0.075135,0.042273,0.018580,0.118337,0.098668,0.048451,0.009976,0.112057,0.137674,0.012590,0.002000,28416991
